"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000136631",792.214183019746,0.915935065406375,0.316216290870081,2.89654610420654,0.00377295199038324,0.0210779417053737
"ENSG00000160712",626.981372689079,-3.04269781623421,0.429360776724255,-7.08657609446307,1.3747064283775e-12,1.34436527466242e-10
"ENSG00000188807",168.551106217805,-1.63510197606011,0.53758428201724,-3.04157325791693,0.00235345288714007,0.0147256309423541
"ENSG00000179840",7.24104887178306,4.3462778132944,1.39293443781165,3.12023143036264,0.00180709001651093,0.0119894727831699
"ENSG00000285701",8.71323917988443,2.89756156934646,1.00102167076822,2.89460423681214,0.00379636840807366,0.021172974357784
"ENSG00000162441",601.593411032846,0.817405769248318,0.316052352103397,2.58629864264039,0.00970128346926722,0.0425813859498706
"ENSG00000228150",5.33537214667671,3.56191852129036,1.16914643982107,3.04659741497863,0.00231447468603724,0.0145442293293299
"ENSG00000117281",20.8423714915257,1.4511686203852,0.569806703609218,2.54677351318146,0.0108723972101335,0.0464670568119672
"ENSG00000117560",20.9807370020805,2.20751369133906,0.815326060491322,2.7075225462667,0.00677874661803232,0.0326593174685318
"ENSG00000270384",3.3662047095707,4.75812164133377,1.80787536247965,2.63188588111938,0.00849123790866134,0.0385006005257739
"ENSG00000270722",350.205704021387,9.00016135816887,1.42859270225813,6.30001913347492,2.97608904809897e-10,1.77780085655175e-08
"ENSG00000275064",4.44536739682967,3.11617035038015,1.23168098615765,2.53001417201492,0.0114057919575321,0.0482229531036412
"ENSG00000162825",117.943568378987,1.2225692085799,0.448621153879287,2.72517066573474,0.00642682569846027,0.0313937681098507
"ENSG00000116285",5910.11406281137,-5.27666954888963,0.614361665699289,-8.58886522954443,8.78324709591177e-18,1.99762465257982e-15
"ENSG00000215785",3.60434267401332,5.12749860636947,1.68863863155129,3.03646885163289,0.00239366838842572,0.0149246066859325
"ENSG00000175262",12.2674453270526,4.22866644822302,0.903057386245673,4.68261099751708,2.83243721846189e-06,6.08998567773456e-05
"ENSG00000185031",7.6452150409823,4.04147575164757,1.33064453523129,3.03723169084002,0.00238761858165298,0.014892504327203
"ENSG00000143226",339.767729338849,1.6395657989906,0.524813279582301,3.12409358295113,0.00178353721678577,0.0118716257124422
"ENSG00000082497",597.146951139113,2.20265255875354,0.535066789533548,4.11659366987388,3.84513097072647e-05,0.000548619967365725
"ENSG00000162434",3098.20354176531,-1.12574569291024,0.446159913994615,-2.52318878859167,0.0116295947727762,0.0489479574218179
"ENSG00000226891",27.6850301176245,2.82853586270143,0.907782628011536,3.11587353119681,0.00183400909547453,0.0121266070628442
"ENSG00000230667",27.3739932499824,2.3121298998523,0.547531908548048,4.2228222022414,2.41262139867785e-05,0.000374867381911145
"ENSG00000142867",619.644533812838,-2.53603326458042,0.393016094360926,-6.452746594778,1.09840943903944e-10,7.23243537808956e-09
"ENSG00000077152",174.122144742498,2.95599845904438,0.548660245196166,5.38766656583165,7.13783152169035e-08,2.39122178835763e-06
"ENSG00000134389",3.44367506075362,5.19216499060272,1.70865839473818,3.03873788148175,0.00237571460361397,0.0148350511034993
"ENSG00000203747",819.978421310709,3.95926123661452,0.552276518422783,7.16898347936567,7.55566729408683e-13,7.77214813502322e-11
"ENSG00000162747",19.8206608221293,5.17058558277623,1.12174144603466,4.60942724462414,4.03779801510566e-06,8.20483866339973e-05
"ENSG00000226235",6.67604463345744,3.04898680403537,1.05475218950436,2.89071388936214,0.00384367874527776,0.0213693615049549
"ENSG00000224717",7.7261889002563,3.04208538466357,1.10255023774804,2.75913539402706,0.00579545181187613,0.0290158837003565
